movie_id,movie_title,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,title_clean,overview,vote_average,popularity,release_date,poster_url,quality,release_year_val,recency,novelty
95,Aladdin (1992),0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,aladdin,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",7.4,92.982009,1992-11-25,,0.8392857142857143,1992.0,0.7073170731707314,0.066662965781731
96,Terminator 2: Judgment Day (1991),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,terminator 2: judgment day,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",7.7,101.74155,1991-07-01,,0.8928571428571427,1991.0,0.6951219512195124,0.051500137031810916
97,Dances with Wolves (1990),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,dances with wolves,"Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",7.6,45.707835,1990-11-09,,0.8749999999999999,1990.0,0.6829268292682933,0.18626426274527802
98,"Silence of the Lambs, The (1991)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"silence of the lambs, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
99,Snow White and the Seven Dwarfs (1937),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,snow white and the seven dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",6.9,80.171283,1937-12-20,,0.7499999999999999,1937.0,0.03658536585365724,0.09162968394567446
100,Fargo (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,fargo,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
101,Heavy Metal (1981),0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,heavy metal,"A glowing orb terrorizes a young girl with a collection of stories of dark fantasy, eroticism and horror.",6.2,12.928269,1981-08-07,,0.6249999999999999,1981.0,0.573170731707318,0.3989542873046087
102,"Aristocats, The (1970)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"aristocats, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
103,All Dogs Go to Heaven 2 (1996),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,all dogs go to heaven 2,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
104,Theodore Rex (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,theodore rex,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
105,Sgt. Bilko (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,sgt. bilko,The army is known for churning out lean mean fighting machines intent on protecting our great nation. Martin is the inexplicable the incorrigible the invicible sgt. Ernie bilko leader of a ragtag group of the sorriest soldiers ever to enlist in the armed forces.,5.5,5.417787,1996-03-29,,0.4999999999999999,1996.0,0.7560975609756113,0.5454341970541704
106,Diabolique (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,diabolique,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
107,Moll Flanders (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,moll flanders,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
108,Kids in the Hall: Brain Candy (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,kids in the hall: brain candy,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
109,Mystery Science Theater 3000: The Movie (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,mystery science theater 3000: the movie,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
110,Operation Dumbo Drop (1995),0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,operation dumbo drop,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
111,"Truth About Cats & Dogs, The (1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"truth about cats & dogs, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
112,Flipper (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flipper,"Sandy Ricks is sent by his mom to Coral Key, a rustic island in the Florida keys, to spend the summer with his uncle Porter Ricks. Sandy dislikes everything about his new environment until a new friend comes into his life, a dolphin named Flipper, that brings uncle and nephew together and leads Sandy on the summer adventure of a lifetime.",5.3,4.475007,1996-05-17,,0.4642857142857142,1996.0,0.7560975609756113,0.5776326881385502
113,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"horseman on the roof, the (hussard sur le toit, le)",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
114,Wallace & Gromit: The Best of Aardman Animation (1996),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wallace & gromit: the best of aardman animation,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
115,"Haunted World of Edward D. Wood Jr., The (1995)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"haunted world of edward d. wood jr., the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
116,Cold Comfort Farm (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cold comfort farm,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
117,"Rock, The (1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"rock, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
118,Twister (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,twister,"TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.",6.1,32.079995,1996-05-10,,0.6071428571428569,1996.0,0.7560975609756113,0.24589126192350794
119,Maya Lin: A Strong Clear Vision (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,maya lin: a strong clear vision,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
120,Striptease (1996),0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,striptease,"Bounced from her job, Erin Grant needs money if she's to have any chance of winning back custody of her child. But, eventually, she must confront the naked truth: to take on the system, she'll have to take it all off. Erin strips to conquer, but she faces unintended circumstances when a hound dog of a Congressman zeroes in on her and sharpens the shady tools at his fingertips, including blackmail and murder.",4.4,11.106006,1996-06-28,,0.3035714285714286,1996.0,0.7560975609756113,0.42454241287109895
121,Independence Day (ID4) (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,independence day (id4),,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
122,"Cable Guy, The (1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"cable guy, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
123,"Frighteners, The (1996)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"frighteners, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
124,Lone Star (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,lone star,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.",6.9,5.960149,1996-06-21,,0.7499999999999999,1996.0,0.7560975609756113,0.5293655543246142
125,Phenomenon (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,phenomenon,"An ordinary man sees a bright light descend from the sky, and discovers he now has super-intelligence and telekinesis.",6.2,15.039407,1996-07-05,,0.6249999999999999,1996.0,0.7560975609756113,0.3734794555395358
126,"Spitfire Grill, The (1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"spitfire grill, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
127,"Godfather, The (1972)",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"godfather, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
128,Supercop (1992),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,supercop,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
129,Bound (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,bound,"Corky, a tough female ex con and her lover Violet concoct a scheme to steal millions of stashed mob money and pin the blame on Violet's crooked boyfriend Caeser.",6.9,15.359952,1996-09-13,,0.7499999999999999,1996.0,0.7560975609756113,0.36992752185365496
130,Kansas City (1996),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,kansas city,"Robert Altman's story is a riff on race, class, and power cross-cuts between the two kidnappings and the background of corrupt politics and virtuoso jazz music. It all takes place in Kansas City in 1934.",6.1,5.380733,1996-08-16,,0.6071428571428569,1996.0,0.7560975609756113,0.5465900344173411
131,Breakfast at Tiffany's (1961),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,breakfast at tiffany's,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
132,"Wizard of Oz, The (1939)",0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"wizard of oz, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
133,Gone with the Wind (1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,gone with the wind,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.,7.7,48.98255,1939-12-15,,0.8928571428571427,1939.0,0.06097560975609895,0.17461053061640178
134,Citizen Kane (1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,citizen kane,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
135,2001: A Space Odyssey (1968),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2001: a space odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",7.9,86.201184,1968-04-10,,0.9285714285714285,1968.0,0.4146341463414629,0.07941609866508142
136,Mr. Smith Goes to Washington (1939),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,mr. smith goes to washington,"Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed on a lark by the spineless governor of his state. He is reunited with the state's senior senator--presidential hopeful and childhood hero, Senator Joseph Paine. In Washington, however, Smith discovers many of the shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss, Jim Taylor. Taylor first tries to corrupt Smith and then later attempts to destroy Smith through a scandal.",7.9,12.2624,1939-10-19,,0.9285714285714285,1939.0,0.06097560975609895,0.4078601182201247
137,Big Night (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,big night,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
138,D3: The Mighty Ducks (1996),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d3: the mighty ducks,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
139,"Love Bug, The (1969)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"love bug, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
140,Homeward Bound: The Incredible Journey (1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,homeward bound: the incredible journey,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
141,"20,000 Leagues Under the Sea (1954)",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"20,000 leagues under the sea","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",6.8,9.358197,1954-12-23,,0.7321428571428571,1954.0,0.24390243902439224,0.45338157592043443
142,Bedknobs and Broomsticks (1971),0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,bedknobs and broomsticks,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
143,"Sound of Music, The (1965)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sound of music, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
144,Die Hard (1988),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,die hard,"NYPD cop, John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",7.5,66.169628,1988-07-15,,0.8571428571428571,1988.0,0.6585365853658551,0.12395690006835973
145,"Lawnmower Man, The (1992)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"lawnmower man, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
146,Unhook the Stars (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,unhook the stars,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
147,"Long Kiss Goodnight, The (1996)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"long kiss goodnight, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
148,"Ghost and the Darkness, The (1996)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ghost and the darkness, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
149,Jude (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,jude,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
150,Swingers (1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,swingers,"This is a story about Mike, a guy who left his girl in New York when he came to LA to be a star. It's been six months since his girlfriend left him and he's not doing so good. So, his pal and some other friends try and get him back in the social scene and forget about his 6 year relationship.",6.8,13.971674,1996-10-18,,0.7321428571428571,1996.0,0.7560975609756113,0.38588223818254935
151,Willy Wonka and the Chocolate Factory (1971),0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,willy wonka and the chocolate factory,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
152,Sleeper (1973),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,sleeper,"Miles Monroe, a clarinet-playing health food store proprietor, is revived out of cryostasis 200 years into a future world in order to help rebels fight an oppressive government regime.",7.0,10.664202,1973-12-17,,0.7678571428571427,1973.0,0.47560975609756184,0.43137918124567365
153,"Fish Called Wanda, A (1988)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"fish called wanda, a",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
154,Monty Python's Life of Brian (1979),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,monty python's life of brian,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
155,Dirty Dancing (1987),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,dirty dancing,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
156,Reservoir Dogs (1992),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,reservoir dogs,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",8.0,66.925866,1992-09-02,,0.9464285714285713,1992.0,0.7073170731707314,0.12204297913658524
157,Platoon (1986),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,platoon,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",7.5,49.802914,1986-12-18,,0.8571428571428571,1986.0,0.6341463414634134,0.1718131748179998
158,Weekend at Bernie's (1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,weekend at bernie's,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
159,Basic Instinct (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,basic instinct,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
160,Glengarry Glen Ross (1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,glengarry glen ross,"Glengarry Glen Ross, follows the lives of four unethical Chicago real estate agents who are prepared to go to any lengths (legal or illegal) to unload undesirable real estate on unwilling prospective buyers.",7.5,13.939054,1992-09-15,,0.8571428571428571,1992.0,0.7073170731707314,0.38627591257081617
161,Top Gun (1986),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,top gun,"For Lieutenant Pete 'Maverick' Mitchell and his friend and Co-Pilot Nick 'Goose' Bradshaw being accepted into an elite training school for fighter pilots is a dream come true.  A tragedy, as well as personal demons, threaten Pete's dreams of becoming an Ace pilot.",6.7,58.900647,1986-05-16,,0.7142857142857143,1986.0,0.6341463414634134,0.14355587299328218
162,On Golden Pond (1981),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,on golden pond,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
163,"Return of the Pink Panther, The (1974)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"return of the pink panther, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
164,"Abyss, The (1989)",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"abyss, the",,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
165,Jean de Florette (1986),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,jean de florette,,6.6,18.1345355,,,0.6964285714285713,1995.0,0.7439024390243922,0.3419605804380085
